TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,Year,Month,MonthName,Quarter,Day,DayOfWeek,DayName
TT00862,U01414,CR00045,2025-10-23,0.0,Bank Transfer,TC00042,2025,10,October,4,23,3,Thursday
TT00863,U01414,CR00007,2025-09-27,0.0,Bank Transfer,TC00042,2025,9,September,3,27,5,Saturday
TT00864,U01414,CR00059,2025-08-26,0.0,PayPal,TC00042,2025,8,August,3,26,1,Tuesday
TT00865,U01414,CR00023,2025-09-23,0.0,Bank Transfer,TC00042,2025,9,September,3,23,1,Tuesday
TT00866,U01414,CR00011,2025-07-14,326.02,Bank Transfer,TC00042,2025,7,July,3,14,0,Monday
TT00867,U01429,CR00036,2025-10-12,0.0,PayPal,TC00040,2025,10,October,4,12,6,Sunday
TT00868,U01429,CR00033,2025-11-21,0.0,Credit Card,TC00040,2025,11,November,4,21,4,Friday
TT00869,U01429,CR00001,2025-05-15,472.28,PayPal,TC00040,2025,5,May,2,15,3,Thursday
TT00870,U01429,CR00045,2025-04-16,0.0,PayPal,TC00040,2025,4,April,2,16,2,Wednesday
TT00871,U01429,CR00055,2025-02-21,57.32,Credit Card,TC00042,2025,2,February,1,21,4,Friday
TT00872,U01430,CR00013,2025-02-06,0.0,Credit Card,TC00042,2025,2,February,1,6,3,Thursday
TT00873,U01430,CR00025,2025-02-07,299.57,PayPal,TC00042,2025,2,February,1,7,4,Friday
TT00874,U01430,CR00043,2025-06-02,0.0,Credit Card,TC00042,2025,6,June,2,2,0,Monday
TT00875,U01430,CR00039,2025-10-11,346.71,PayPal,TC00042,2025,10,October,4,11,5,Saturday
TT00876,U01432,CR00049,2025-02-23,415.51,Bank Transfer,TC00042,2025,2,February,1,23,6,Sunday
TT00877,U01432,CR00042,2025-05-04,0.0,Bank Transfer,TC00042,2025,5,May,2,4,6,Sunday
TT00878,U01432,CR00023,2025-06-18,0.0,Bank Transfer,TC00042,2025,6,June,2,18,2,Wednesday
TT00879,U01435,CR00004,2025-03-20,0.0,Bank Transfer,TC00040,2025,3,March,1,20,3,Thursday
TT00880,U01435,CR00048,2025-05-24,0.0,Bank Transfer,TC00042,2025,5,May,2,24,5,Saturday
TT00881,U01435,CR00052,2025-11-08,0.0,PayPal,TC00042,2025,11,November,4,8,5,Saturday
TT00882,U01435,CR00034,2025-06-01,394.26,Bank Transfer,TC00040,2025,6,June,2,1,6,Sunday
TT00883,U01445,CR00016,2025-11-10,0.0,Bank Transfer,TC00042,2025,11,November,4,10,0,Monday
TT00884,U01445,CR00018,2025-11-06,0.0,PayPal,TC00040,2025,11,November,4,6,3,Thursday
TT00885,U01445,CR00040,2025-07-09,327.99,Credit Card,TC00042,2025,7,July,3,9,2,Wednesday
TT00886,U01450,CR00038,2025-07-03,342.61,Credit Card,TC00040,2025,7,July,3,3,3,Thursday
TT00887,U01450,CR00016,2025-07-07,0.0,Bank Transfer,TC00042,2025,7,July,3,7,0,Monday
TT00888,U01450,CR00030,2025-11-30,0.0,Credit Card,TC00042,2025,11,November,4,30,6,Sunday
TT00889,U01451,CR00026,2025-07-15,0.0,PayPal,TC00042,2025,7,July,3,15,1,Tuesday
TT00890,U01451,CR00043,2025-01-26,0.0,Bank Transfer,TC00040,2025,1,January,1,26,6,Sunday
TT00891,U01451,CR00045,2025-02-13,0.0,Bank Transfer,TC00042,2025,2,February,1,13,3,Thursday
TT00892,U01455,CR00057,2025-04-13,177.34,Bank Transfer,TC00040,2025,4,April,2,13,6,Sunday
TT00893,U01455,CR00047,2025-05-03,89.59,PayPal,TC00040,2025,5,May,2,3,5,Saturday
TT00894,U01455,CR00021,2025-09-16,0.0,PayPal,TC00042,2025,9,September,3,16,1,Tuesday
TT00895,U01460,CR00037,2025-04-22,0.0,PayPal,TC00040,2025,4,April,2,22,1,Tuesday
TT00896,U01460,CR00016,2025-11-22,0.0,Credit Card,TC00042,2025,11,November,4,22,5,Saturday
TT00897,U01460,CR00050,2025-01-11,490.9,Bank Transfer,TC00040,2025,1,January,1,11,5,Saturday
TT00898,U01460,CR00022,2025-03-15,0.0,PayPal,TC00040,2025,3,March,1,15,5,Saturday
TT00899,U01463,CR00001,2025-01-04,472.28,Credit Card,TC00040,2025,1,January,1,4,5,Saturday
TT00900,U01463,CR00035,2025-07-18,0.0,Bank Transfer,TC00040,2025,7,July,3,18,4,Friday
TT00901,U01463,CR00052,2025-03-29,0.0,Credit Card,TC00042,2025,3,March,1,29,5,Saturday
TT00902,U01463,CR00030,2025-04-27,0.0,Credit Card,TC00042,2025,4,April,2,27,6,Sunday
TT00903,U01472,CR00007,2025-12-17,0.0,Bank Transfer,TC00040,2025,12,December,4,17,2,Wednesday
TT00904,U01472,CR00032,2025-02-07,0.0,Bank Transfer,TC00040,2025,2,February,1,7,4,Friday
TT00905,U01472,CR00035,2025-04-07,0.0,PayPal,TC00040,2025,4,April,2,7,0,Monday
TT00906,U01473,CR00057,2025-06-27,177.34,Bank Transfer,TC00040,2025,6,June,2,27,4,Friday
TT00907,U01473,CR00049,2025-07-14,415.51,Bank Transfer,TC00040,2025,7,July,3,14,0,Monday
TT00908,U01473,CR00034,2025-07-05,394.26,Credit Card,TC00040,2025,7,July,3,5,5,Saturday
TT00909,U01473,CR00039,2025-08-06,346.71,PayPal,TC00040,2025,8,August,3,6,2,Wednesday
TT00910,U01473,CR00058,2025-01-17,0.0,Credit Card,TC00042,2025,1,January,1,17,4,Friday
TT00911,U01475,CR00019,2025-04-06,0.0,PayPal,TC00042,2025,4,April,2,6,6,Sunday
TT00912,U01475,CR00048,2025-03-21,0.0,PayPal,TC00040,2025,3,March,1,21,4,Friday
TT00913,U01475,CR00042,2025-11-24,0.0,PayPal,TC00042,2025,11,November,4,24,0,Monday
TT00914,U01475,CR00014,2025-01-05,0.0,Credit Card,TC00040,2025,1,January,1,5,6,Sunday
TT00915,U01475,CR00045,2025-01-30,0.0,Credit Card,TC00042,2025,1,January,1,30,3,Thursday
TT00916,U01488,CR00001,2025-05-17,472.28,Credit Card,TC00042,2025,5,May,2,17,5,Saturday
TT00917,U01488,CR00002,2025-08-09,0.0,PayPal,TC00042,2025,8,August,3,9,5,Saturday
TT00918,U01488,CR00019,2025-08-07,0.0,Bank Transfer,TC00040,2025,8,August,3,7,3,Thursday
TT00919,U01488,CR00052,2025-07-07,0.0,PayPal,TC00040,2025,7,July,3,7,0,Monday
TT00920,U01496,CR00007,2025-10-15,0.0,Credit Card,TC00040,2025,10,October,4,15,2,Wednesday
TT00921,U01496,CR00051,2025-04-22,37.89,PayPal,TC00042,2025,4,April,2,22,1,Tuesday
TT00922,U01496,CR00039,2025-11-04,346.71,PayPal,TC00042,2025,11,November,4,4,1,Tuesday
TT00923,U01496,CR00034,2025-07-12,394.26,Credit Card,TC00040,2025,7,July,3,12,5,Saturday
TT00924,U01496,CR00049,2025-02-19,415.51,Credit Card,TC00042,2025,2,February,1,19,2,Wednesday
TT00925,U01497,CR00059,2025-12-04,0.0,PayPal,TC00042,2025,12,December,4,4,3,Thursday
TT00926,U01497,CR00053,2025-05-19,0.0,Credit Card,TC00040,2025,5,May,2,19,0,Monday
TT00927,U01497,CR00022,2025-02-15,0.0,Credit Card,TC00042,2025,2,February,1,15,5,Saturday
TT00928,U01500,CR00056,2025-02-14,212.39,Bank Transfer,TC00040,2025,2,February,1,14,4,Friday
TT00929,U01500,CR00020,2025-08-30,0.0,Credit Card,TC00042,2025,8,August,3,30,5,Saturday
TT00930,U01500,CR00004,2025-05-20,0.0,Bank Transfer,TC00040,2025,5,May,2,20,1,Tuesday
TT00931,U01506,CR00057,2025-05-06,177.34,PayPal,TC00040,2025,5,May,2,6,1,Tuesday
TT00932,U01506,CR00026,2025-01-19,0.0,Bank Transfer,TC00042,2025,1,January,1,19,6,Sunday
TT00933,U01506,CR00050,2025-11-15,490.9,Bank Transfer,TC00040,2025,11,November,4,15,5,Saturday
TT00934,U01506,CR00013,2025-01-12,0.0,PayPal,TC00040,2025,1,January,1,12,6,Sunday
TT00935,U01511,CR00008,2025-07-24,0.0,Bank Transfer,TC00040,2025,7,July,3,24,3,Thursday
TT00936,U01511,CR00014,2025-01-24,0.0,Credit Card,TC00040,2025,1,January,1,24,4,Friday
TT00937,U01511,CR00042,2025-03-12,0.0,Bank Transfer,TC00042,2025,3,March,1,12,2,Wednesday
TT00938,U01511,CR00007,2025-04-14,0.0,PayPal,TC00040,2025,4,April,2,14,0,Monday
TT00939,U01512,CR00025,2025-09-24,299.57,PayPal,TC00040,2025,9,September,3,24,2,Wednesday
TT00940,U01512,CR00034,2025-04-14,394.26,Bank Transfer,TC00040,2025,4,April,2,14,0,Monday
TT00941,U01512,CR00006,2025-05-04,276.37,PayPal,TC00042,2025,5,May,2,4,6,Sunday
TT00942,U01517,CR00014,2025-07-23,0.0,PayPal,TC00040,2025,7,July,3,23,2,Wednesday
TT00943,U01517,CR00060,2025-06-29,0.0,PayPal,TC00042,2025,6,June,2,29,6,Sunday
TT00944,U01517,CR00040,2025-07-09,327.99,Bank Transfer,TC00040,2025,7,July,3,9,2,Wednesday
TT00945,U01517,CR00050,2025-08-06,490.9,Bank Transfer,TC00042,2025,8,August,3,6,2,Wednesday
TT00946,U01522,CR00058,2025-11-19,0.0,PayPal,TC00040,2025,11,November,4,19,2,Wednesday
TT00947,U01522,CR00060,2025-12-18,0.0,Credit Card,TC00040,2025,12,December,4,18,3,Thursday
TT00948,U01522,CR00032,2025-04-22,0.0,PayPal,TC00040,2025,4,April,2,22,1,Tuesday
TT00949,U01526,CR00020,2025-06-05,0.0,Credit Card,TC00040,2025,6,June,2,5,3,Thursday
TT00950,U01526,CR00017,2025-06-17,0.0,PayPal,TC00042,2025,6,June,2,17,1,Tuesday
TT00951,U01526,CR00056,2025-09-29,212.39,PayPal,TC00042,2025,9,September,3,29,0,Monday
TT00952,U01526,CR00040,2025-11-17,327.99,Bank Transfer,TC00042,2025,11,November,4,17,0,Monday
TT00953,U01526,CR00038,2025-06-07,342.61,Bank Transfer,TC00040,2025,6,June,2,7,5,Saturday
TT00954,U01528,CR00036,2025-02-28,0.0,PayPal,TC00042,2025,2,February,1,28,4,Friday
TT00955,U01528,CR00028,2025-05-25,0.78,PayPal,TC00042,2025,5,May,2,25,6,Sunday
TT00956,U01528,CR00044,2025-02-05,119.04,Bank Transfer,TC00040,2025,2,February,1,5,2,Wednesday
TT00957,U01528,CR00009,2025-01-25,0.0,Credit Card,TC00042,2025,1,January,1,25,5,Saturday
TT00958,U01528,CR00011,2025-08-14,326.02,Credit Card,TC00040,2025,8,August,3,14,3,Thursday
TT00959,U01530,CR00034,2025-01-21,394.26,PayPal,TC00040,2025,1,January,1,21,1,Tuesday
TT00960,U01530,CR00041,2025-02-14,53.86,Bank Transfer,TC00042,2025,2,February,1,14,4,Friday
TT00961,U01530,CR00058,2025-03-28,0.0,Credit Card,TC00040,2025,3,March,1,28,4,Friday
TT00962,U01530,CR00030,2025-06-20,0.0,PayPal,TC00042,2025,6,June,2,20,4,Friday
TT00963,U01530,CR00055,2025-01-28,57.32,Bank Transfer,TC00040,2025,1,January,1,28,1,Tuesday
TT00964,U01531,CR00009,2025-12-21,0.0,Bank Transfer,TC00040,2025,12,December,4,21,6,Sunday
TT00965,U01531,CR00022,2025-04-17,0.0,PayPal,TC00042,2025,4,April,2,17,3,Thursday
TT00966,U01531,CR00054,2025-09-09,0.0,PayPal,TC00040,2025,9,September,3,9,1,Tuesday
TT00967,U01531,CR00016,2025-07-09,0.0,PayPal,TC00040,2025,7,July,3,9,2,Wednesday
TT00968,U01536,CR00014,2025-11-08,0.0,Credit Card,TC00042,2025,11,November,4,8,5,Saturday
TT00969,U01536,CR00059,2025-03-13,0.0,Credit Card,TC00040,2025,3,March,1,13,3,Thursday
TT00970,U01536,CR00036,2025-04-24,0.0,PayPal,TC00042,2025,4,April,2,24,3,Thursday
TT00971,U01536,CR00046,2025-06-24,248.1,Bank Transfer,TC00042,2025,6,June,2,24,1,Tuesday
TT00972,U01543,CR00012,2025-04-03,487.92,Credit Card,TC00040,2025,4,April,2,3,3,Thursday
TT00973,U01543,CR00041,2025-11-21,53.86,Credit Card,TC00042,2025,11,November,4,21,4,Friday
TT00974,U01543,CR00001,2025-05-11,472.28,PayPal,TC00042,2025,5,May,2,11,6,Sunday
TT00975,U01543,CR00025,2025-03-06,299.57,Credit Card,TC00042,2025,3,March,1,6,3,Thursday
TT00976,U01543,CR00044,2025-07-18,119.04,PayPal,TC00040,2025,7,July,3,18,4,Friday
TT00977,U01553,CR00010,2025-12-20,0.0,PayPal,TC00042,2025,12,December,4,20,5,Saturday
TT00978,U01553,CR00036,2025-01-20,0.0,Bank Transfer,TC00040,2025,1,January,1,20,0,Monday
TT00979,U01553,CR00027,2025-12-30,0.0,Bank Transfer,TC00042,2025,12,December,4,30,1,Tuesday
TT00980,U01553,CR00002,2025-02-26,0.0,Credit Card,TC00042,2025,2,February,1,26,2,Wednesday
TT00981,U01553,CR00056,2025-09-03,212.39,Bank Transfer,TC00042,2025,9,September,3,3,2,Wednesday
TT00982,U01575,CR00003,2025-12-08,0.0,PayPal,TC00040,2025,12,December,4,8,0,Monday
TT00983,U01575,CR00024,2025-07-22,117.68,PayPal,TC00042,2025,7,July,3,22,1,Tuesday
TT00984,U01575,CR00051,2025-07-02,37.89,PayPal,TC00042,2025,7,July,3,2,2,Wednesday
TT00985,U01575,CR00035,2025-01-20,0.0,Bank Transfer,TC00040,2025,1,January,1,20,0,Monday
TT00986,U01575,CR00028,2025-10-08,0.78,Credit Card,TC00042,2025,10,October,4,8,2,Wednesday
TT00987,U01578,CR00002,2025-04-18,0.0,PayPal,TC00040,2025,4,April,2,18,4,Friday
TT00988,U01578,CR00030,2025-08-14,0.0,Bank Transfer,TC00042,2025,8,August,3,14,3,Thursday
TT00989,U01578,CR00022,2025-12-25,0.0,PayPal,TC00042,2025,12,December,4,25,3,Thursday
TT00990,U01578,CR00057,2025-04-18,177.34,Credit Card,TC00042,2025,4,April,2,18,4,Friday
TT00991,U01585,CR00003,2025-08-04,0.0,Bank Transfer,TC00042,2025,8,August,3,4,0,Monday
TT00992,U01585,CR00025,2025-10-10,299.57,PayPal,TC00042,2025,10,October,4,10,4,Friday
TT00993,U01585,CR00043,2025-05-01,0.0,PayPal,TC00040,2025,5,May,2,1,3,Thursday
TT00994,U01585,CR00029,2025-01-22,0.0,PayPal,TC00042,2025,1,January,1,22,2,Wednesday
TT00995,U01586,CR00023,2025-10-16,0.0,Bank Transfer,TC00042,2025,10,October,4,16,3,Thursday
TT00996,U01586,CR00030,2025-12-14,0.0,PayPal,TC00042,2025,12,December,4,14,6,Sunday
TT00997,U01586,CR00036,2025-03-15,0.0,PayPal,TC00042,2025,3,March,1,15,5,Saturday
TT00998,U01586,CR00022,2025-01-30,0.0,Credit Card,TC00040,2025,1,January,1,30,3,Thursday
TT00999,U01586,CR00039,2025-08-12,346.71,PayPal,TC00040,2025,8,August,3,12,1,Tuesday
TT01000,U01602,CR00030,2025-05-11,0.0,PayPal,TC00042,2025,5,May,2,11,6,Sunday
TT01001,U01602,CR00032,2025-05-01,0.0,Credit Card,TC00040,2025,5,May,2,1,3,Thursday
TT01002,U01602,CR00022,2025-10-03,0.0,Bank Transfer,TC00040,2025,10,October,4,3,4,Friday
TT01003,U01602,CR00051,2025-01-24,37.89,Bank Transfer,TC00042,2025,1,January,1,24,4,Friday
TT01004,U01602,CR00058,2025-04-19,0.0,Credit Card,TC00042,2025,4,April,2,19,5,Saturday
TT01005,U01618,CR00041,2025-12-07,53.86,Bank Transfer,TC00042,2025,12,December,4,7,6,Sunday
TT01006,U01618,CR00039,2025-02-18,346.71,Bank Transfer,TC00042,2025,2,February,1,18,1,Tuesday
TT01007,U01618,CR00051,2025-09-15,37.89,Bank Transfer,TC00042,2025,9,September,3,15,0,Monday
TT01008,U01618,CR00009,2025-08-27,0.0,PayPal,TC00042,2025,8,August,3,27,2,Wednesday
TT01009,U01618,CR00026,2025-08-12,0.0,Bank Transfer,TC00042,2025,8,August,3,12,1,Tuesday
TT01010,U01627,CR00021,2025-06-07,0.0,Credit Card,TC00040,2025,6,June,2,7,5,Saturday
TT01011,U01627,CR00033,2025-05-06,0.0,Bank Transfer,TC00040,2025,5,May,2,6,1,Tuesday
TT01012,U01627,CR00015,2025-05-09,285.05,Credit Card,TC00042,2025,5,May,2,9,4,Friday
TT01013,U01627,CR00028,2025-01-14,0.78,Credit Card,TC00042,2025,1,January,1,14,1,Tuesday
TT01014,U01628,CR00030,2025-10-25,0.0,PayPal,TC00042,2025,10,October,4,25,5,Saturday
TT01015,U01628,CR00060,2025-09-25,0.0,PayPal,TC00042,2025,9,September,3,25,3,Thursday
TT01016,U01628,CR00039,2025-08-08,346.71,Credit Card,TC00042,2025,8,August,3,8,4,Friday
TT01017,U01635,CR00008,2025-05-13,0.0,PayPal,TC00042,2025,5,May,2,13,1,Tuesday
TT01018,U01635,CR00034,2025-06-20,394.26,Credit Card,TC00040,2025,6,June,2,20,4,Friday
TT01019,U01635,CR00060,2025-10-20,0.0,Credit Card,TC00040,2025,10,October,4,20,0,Monday
TT01020,U01637,CR00040,2025-06-11,327.99,Bank Transfer,TC00042,2025,6,June,2,11,2,Wednesday
TT01021,U01637,CR00035,2025-07-28,0.0,Credit Card,TC00040,2025,7,July,3,28,0,Monday
TT01022,U01637,CR00054,2025-09-16,0.0,Bank Transfer,TC00040,2025,9,September,3,16,1,Tuesday
TT01023,U01637,CR00058,2025-02-14,0.0,PayPal,TC00040,2025,2,February,1,14,4,Friday
TT01024,U01637,CR00001,2025-07-10,472.28,Credit Card,TC00042,2025,7,July,3,10,3,Thursday
TT01025,U01647,CR00037,2025-09-02,0.0,PayPal,TC00040,2025,9,September,3,2,1,Tuesday
TT01026,U01647,CR00033,2025-08-02,0.0,Bank Transfer,TC00040,2025,8,August,3,2,5,Saturday
TT01027,U01647,CR00052,2025-09-01,0.0,Bank Transfer,TC00040,2025,9,September,3,1,0,Monday
TT01028,U01647,CR00035,2025-12-10,0.0,Bank Transfer,TC00040,2025,12,December,4,10,2,Wednesday
TT01029,U01649,CR00046,2025-08-17,248.1,PayPal,TC00040,2025,8,August,3,17,6,Sunday
TT01030,U01649,CR00050,2025-10-25,490.9,Credit Card,TC00042,2025,10,October,4,25,5,Saturday
TT01031,U01649,CR00014,2025-09-18,0.0,PayPal,TC00040,2025,9,September,3,18,3,Thursday
TT01032,U01649,CR00031,2025-06-15,0.0,Credit Card,TC00040,2025,6,June,2,15,6,Sunday
TT01033,U01654,CR00049,2025-11-02,415.51,PayPal,TC00042,2025,11,November,4,2,6,Sunday
TT01034,U01654,CR00039,2025-01-07,346.71,PayPal,TC00040,2025,1,January,1,7,1,Tuesday
TT01035,U01654,CR00010,2025-10-08,0.0,Credit Card,TC00040,2025,10,October,4,8,2,Wednesday
TT01036,U01654,CR00012,2025-02-07,487.92,Credit Card,TC00042,2025,2,February,1,7,4,Friday
TT01037,U01656,CR00010,2025-12-03,0.0,Bank Transfer,TC00040,2025,12,December,4,3,2,Wednesday
TT01038,U01656,CR00035,2025-02-12,0.0,Credit Card,TC00040,2025,2,February,1,12,2,Wednesday
TT01039,U01656,CR00004,2025-10-07,0.0,Bank Transfer,TC00042,2025,10,October,4,7,1,Tuesday
TT01040,U01656,CR00031,2025-04-21,0.0,PayPal,TC00040,2025,4,April,2,21,0,Monday
TT01041,U01662,CR00054,2025-07-24,0.0,Bank Transfer,TC00040,2025,7,July,3,24,3,Thursday
TT01042,U01662,CR00049,2025-12-18,415.51,Bank Transfer,TC00042,2025,12,December,4,18,3,Thursday
TT01043,U01662,CR00045,2025-07-04,0.0,PayPal,TC00040,2025,7,July,3,4,4,Friday
TT01044,U01662,CR00019,2025-11-20,0.0,Credit Card,TC00040,2025,11,November,4,20,3,Thursday
TT01045,U01666,CR00054,2025-01-10,0.0,Credit Card,TC00040,2025,1,January,1,10,4,Friday
TT01046,U01666,CR00010,2025-06-25,0.0,Credit Card,TC00040,2025,6,June,2,25,2,Wednesday
TT01047,U01666,CR00021,2025-12-09,0.0,Credit Card,TC00040,2025,12,December,4,9,1,Tuesday
TT01048,U01671,CR00048,2025-06-10,0.0,Credit Card,TC00040,2025,6,June,2,10,1,Tuesday
TT01049,U01671,CR00043,2025-12-19,0.0,PayPal,TC00040,2025,12,December,4,19,4,Friday
TT01050,U01671,CR00005,2025-06-17,0.0,Credit Card,TC00040,2025,6,June,2,17,1,Tuesday
TT01051,U01671,CR00058,2025-10-07,0.0,Credit Card,TC00042,2025,10,October,4,7,1,Tuesday
TT01052,U01671,CR00015,2025-09-11,285.05,Credit Card,TC00040,2025,9,September,3,11,3,Thursday
TT01053,U01674,CR00009,2025-09-13,0.0,Credit Card,TC00040,2025,9,September,3,13,5,Saturday
TT01054,U01674,CR00058,2025-02-19,0.0,Credit Card,TC00042,2025,2,February,1,19,2,Wednesday
TT01055,U01674,CR00033,2025-11-26,0.0,PayPal,TC00040,2025,11,November,4,26,2,Wednesday
TT01056,U01692,CR00055,2025-12-29,57.32,PayPal,TC00040,2025,12,December,4,29,0,Monday
TT01057,U01692,CR00045,2025-10-14,0.0,PayPal,TC00040,2025,10,October,4,14,1,Tuesday
TT01058,U01692,CR00026,2025-10-24,0.0,Bank Transfer,TC00042,2025,10,October,4,24,4,Friday
TT01059,U01695,CR00019,2025-11-05,0.0,PayPal,TC00040,2025,11,November,4,5,2,Wednesday
TT01060,U01695,CR00020,2025-11-26,0.0,Credit Card,TC00040,2025,11,November,4,26,2,Wednesday
TT01061,U01702,CR00035,2025-06-09,0.0,Bank Transfer,TC00040,2025,6,June,2,9,0,Monday
TT01062,U01702,CR00011,2025-02-01,326.02,Bank Transfer,TC00040,2025,2,February,1,1,5,Saturday
TT01063,U01702,CR00033,2025-11-16,0.0,Bank Transfer,TC00040,2025,11,November,4,16,6,Sunday
TT01064,U01702,CR00052,2025-10-03,0.0,Bank Transfer,TC00042,2025,10,October,4,3,4,Friday
TT01065,U01708,CR00037,2025-09-09,0.0,Credit Card,TC00042,2025,9,September,3,9,1,Tuesday
TT01066,U01708,CR00011,2025-05-03,326.02,PayPal,TC00040,2025,5,May,2,3,5,Saturday
TT01067,U01708,CR00040,2025-03-05,327.99,Credit Card,TC00042,2025,3,March,1,5,2,Wednesday
TT01068,U01708,CR00030,2025-09-17,0.0,Credit Card,TC00042,2025,9,September,3,17,2,Wednesday
TT01069,U01708,CR00041,2025-10-08,53.86,Credit Card,TC00042,2025,10,October,4,8,2,Wednesday
TT01070,U01720,CR00044,2025-09-14,119.04,Bank Transfer,TC00042,2025,9,September,3,14,6,Sunday
TT01071,U01720,CR00001,2025-01-11,472.28,Bank Transfer,TC00042,2025,1,January,1,11,5,Saturday
TT01072,U01720,CR00006,2025-12-28,276.37,PayPal,TC00042,2025,12,December,4,28,6,Sunday
TT01073,U01720,CR00003,2025-01-01,0.0,PayPal,TC00042,2025,1,January,1,1,2,Wednesday
TT01074,U01721,CR00055,2025-07-30,57.32,Credit Card,TC00040,2025,7,July,3,30,2,Wednesday
TT01075,U01721,CR00036,2025-05-03,0.0,Credit Card,TC00040,2025,5,May,2,3,5,Saturday
TT01076,U01721,CR00014,2025-04-10,0.0,Credit Card,TC00040,2025,4,April,2,10,3,Thursday
TT01077,U01724,CR00059,2025-05-25,0.0,Bank Transfer,TC00040,2025,5,May,2,25,6,Sunday
TT01078,U01724,CR00005,2025-11-24,0.0,Credit Card,TC00040,2025,11,November,4,24,0,Monday
TT01079,U01724,CR00027,2025-12-20,0.0,PayPal,TC00042,2025,12,December,4,20,5,Saturday
TT01080,U01724,CR00032,2025-11-06,0.0,Bank Transfer,TC00040,2025,11,November,4,6,3,Thursday
TT01081,U01724,CR00050,2025-02-28,490.9,Credit Card,TC00040,2025,2,February,1,28,4,Friday
TT01082,U01726,CR00028,2025-12-26,0.78,Credit Card,TC00042,2025,12,December,4,26,4,Friday
TT01083,U01726,CR00055,2025-06-17,57.32,PayPal,TC00040,2025,6,June,2,17,1,Tuesday
TT01084,U01729,CR00050,2025-03-12,490.9,Credit Card,TC00040,2025,3,March,1,12,2,Wednesday
TT01085,U01729,CR00039,2025-11-16,346.71,Bank Transfer,TC00042,2025,11,November,4,16,6,Sunday
TT01086,U01729,CR00007,2025-07-09,0.0,Credit Card,TC00040,2025,7,July,3,9,2,Wednesday
TT01087,U01729,CR00042,2025-10-27,0.0,Bank Transfer,TC00042,2025,10,October,4,27,0,Monday
TT01088,U01745,CR00060,2025-07-27,0.0,PayPal,TC00042,2025,7,July,3,27,6,Sunday
TT01089,U01745,CR00023,2025-11-15,0.0,PayPal,TC00040,2025,11,November,4,15,5,Saturday
TT01090,U01745,CR00022,2025-04-27,0.0,PayPal,TC00042,2025,4,April,2,27,6,Sunday
TT01091,U01745,CR00055,2025-10-24,57.32,Bank Transfer,TC00040,2025,10,October,4,24,4,Friday
TT01092,U01746,CR00040,2025-12-01,327.99,Credit Card,TC00040,2025,12,December,4,1,0,Monday
TT01093,U01746,CR00007,2025-05-26,0.0,Credit Card,TC00042,2025,5,May,2,26,0,Monday
TT01094,U01746,CR00024,2025-10-30,117.68,Credit Card,TC00040,2025,10,October,4,30,3,Thursday
TT01095,U01746,CR00001,2025-09-26,472.28,PayPal,TC00040,2025,9,September,3,26,4,Friday
TT01096,U01762,CR00007,2025-09-09,0.0,PayPal,TC00040,2025,9,September,3,9,1,Tuesday
TT01097,U01762,CR00011,2025-12-03,326.02,PayPal,TC00042,2025,12,December,4,3,2,Wednesday
TT01098,U01762,CR00018,2025-07-14,0.0,PayPal,TC00042,2025,7,July,3,14,0,Monday
TT01099,U01762,CR00048,2025-08-23,0.0,Credit Card,TC00040,2025,8,August,3,23,5,Saturday
TT01100,U01773,CR00054,2025-10-03,0.0,PayPal,TC00042,2025,10,October,4,3,4,Friday
TT01101,U01773,CR00015,2025-04-07,285.05,PayPal,TC00042,2025,4,April,2,7,0,Monday
TT01102,U01773,CR00051,2025-01-21,37.89,PayPal,TC00040,2025,1,January,1,21,1,Tuesday
TT01103,U01773,CR00045,2025-11-11,0.0,PayPal,TC00042,2025,11,November,4,11,1,Tuesday
TT01104,U01773,CR00001,2025-11-06,472.28,PayPal,TC00042,2025,11,November,4,6,3,Thursday
TT01105,U01786,CR00043,2025-01-25,0.0,PayPal,TC00040,2025,1,January,1,25,5,Saturday
TT01106,U01786,CR00036,2025-08-07,0.0,PayPal,TC00042,2025,8,August,3,7,3,Thursday
TT01107,U01786,CR00008,2025-05-06,0.0,Bank Transfer,TC00040,2025,5,May,2,6,1,Tuesday
TT01108,U01786,CR00050,2025-07-07,490.9,PayPal,TC00042,2025,7,July,3,7,0,Monday
TT01109,U01789,CR00003,2025-11-01,0.0,Credit Card,TC00042,2025,11,November,4,1,5,Saturday
TT01110,U01789,CR00054,2025-03-04,0.0,Bank Transfer,TC00040,2025,3,March,1,4,1,Tuesday
TT01111,U01789,CR00001,2025-08-07,472.28,Credit Card,TC00040,2025,8,August,3,7,3,Thursday
TT01112,U01789,CR00055,2025-09-05,57.32,PayPal,TC00042,2025,9,September,3,5,4,Friday
TT01113,U01795,CR00049,2025-04-11,415.51,Credit Card,TC00042,2025,4,April,2,11,4,Friday
TT01114,U01795,CR00048,2025-12-02,0.0,PayPal,TC00042,2025,12,December,4,2,1,Tuesday
TT01115,U01795,CR00019,2025-06-29,0.0,Credit Card,TC00042,2025,6,June,2,29,6,Sunday
TT01116,U01805,CR00013,2025-02-06,0.0,Credit Card,TC00042,2025,2,February,1,6,3,Thursday
TT01117,U01805,CR00022,2025-08-10,0.0,Bank Transfer,TC00040,2025,8,August,3,10,6,Sunday
