CourseID,Year,Month,MonthName,YearMonth,MonthlyEnrollment,MonthlyRevenue,MonthlyTransactionCount,AverageTransactionAmount,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherCount,AvgTeacherExperience,AvgTeacherRating,ExpertiseMatchRate,Quarter,IsQuarterStart,IsQuarterEnd,TimeIndex
CR00058,2025,3,March,2025-03,16,0.0,16,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,1,0,1,24303
CR00058,2025,4,April,2025-04,19,0.0,19,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,2,1,0,24304
CR00058,2025,5,May,2025-05,12,0.0,12,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,2,0,0,24305
CR00058,2025,6,June,2025-06,17,0.0,17,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,2,0,1,24306
CR00058,2025,7,July,2025-07,10,0.0,10,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,3,1,0,24307
CR00058,2025,8,August,2025-08,19,0.0,19,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,3,0,0,24308
CR00058,2025,9,September,2025-09,17,0.0,17,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,3,0,1,24309
CR00058,2025,10,October,2025-10,18,0.0,18,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,4,1,0,24310
CR00058,2025,11,November,2025-11,23,0.0,23,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,4,0,0,24311
CR00058,2025,12,December,2025-12,13,0.0,13,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,4,0,1,24312
CR00059,2025,1,January,2025-01,14,0.0,14,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,12,14.73913043478261,3.9988198757763973,0.453416149068323,1,1,0,24301
CR00059,2025,2,February,2025-02,17,0.0,17,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,12,14.73913043478261,3.9988198757763973,0.453416149068323,1,0,0,24302
CR00059,2025,3,March,2025-03,25,0.0,25,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,12,14.73913043478261,3.9988198757763973,0.453416149068323,1,0,1,24303
CR00059,2025,4,April,2025-04,12,0.0,12,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,12,14.73913043478261,3.9988198757763973,0.453416149068323,2,1,0,24304
CR00059,2025,5,May,2025-05,12,0.0,12,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,12,14.73913043478261,3.9988198757763973,0.453416149068323,2,0,0,24305
CR00059,2025,6,June,2025-06,11,0.0,11,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,12,14.73913043478261,3.9988198757763973,0.453416149068323,2,0,1,24306
CR00059,2025,7,July,2025-07,9,0.0,9,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,12,14.73913043478261,3.9988198757763973,0.453416149068323,3,1,0,24307
CR00059,2025,8,August,2025-08,19,0.0,19,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,12,14.73913043478261,3.9988198757763973,0.453416149068323,3,0,0,24308
CR00059,2025,9,September,2025-09,13,0.0,13,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,12,14.73913043478261,3.9988198757763973,0.453416149068323,3,0,1,24309
CR00059,2025,10,October,2025-10,4,0.0,4,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,12,14.73913043478261,3.9988198757763973,0.453416149068323,4,1,0,24310
CR00059,2025,11,November,2025-11,13,0.0,13,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,12,14.73913043478261,3.9988198757763973,0.453416149068323,4,0,0,24311
CR00059,2025,12,December,2025-12,12,0.0,12,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,12,14.73913043478261,3.9988198757763973,0.453416149068323,4,0,1,24312
CR00060,2025,1,January,2025-01,6,0.0,6,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,13,15.915151515151516,4.096,0.37575757575757573,1,1,0,24301
CR00060,2025,2,February,2025-02,20,0.0,20,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,13,15.915151515151516,4.096,0.37575757575757573,1,0,0,24302
CR00060,2025,3,March,2025-03,13,0.0,13,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,13,15.915151515151516,4.096,0.37575757575757573,1,0,1,24303
CR00060,2025,4,April,2025-04,11,0.0,11,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,13,15.915151515151516,4.096,0.37575757575757573,2,1,0,24304
CR00060,2025,5,May,2025-05,11,0.0,11,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,13,15.915151515151516,4.096,0.37575757575757573,2,0,0,24305
CR00060,2025,6,June,2025-06,19,0.0,19,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,13,15.915151515151516,4.096,0.37575757575757573,2,0,1,24306
CR00060,2025,7,July,2025-07,11,0.0,11,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,13,15.915151515151516,4.096,0.37575757575757573,3,1,0,24307
CR00060,2025,8,August,2025-08,13,0.0,13,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,13,15.915151515151516,4.096,0.37575757575757573,3,0,0,24308
CR00060,2025,9,September,2025-09,13,0.0,13,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,13,15.915151515151516,4.096,0.37575757575757573,3,0,1,24309
CR00060,2025,10,October,2025-10,15,0.0,15,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,13,15.915151515151516,4.096,0.37575757575757573,4,1,0,24310
CR00060,2025,11,November,2025-11,12,0.0,12,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,13,15.915151515151516,4.096,0.37575757575757573,4,0,0,24311
CR00060,2025,12,December,2025-12,21,0.0,21,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,13,15.915151515151516,4.096,0.37575757575757573,4,0,1,24312
